,Suburb,Type,Landsize,BuildingArea,Rooms,Bathroom,Bedroom2,YearBuilt,Price,Postcode,zipcode,price,weekly_price,monthly_price
4951,Preston,h,544.0,,4,2.0,4.0,,930000.0,3072.0,3072.0,94.15602836879432,26.085106382978722,51.39007092198582
4952,Preston,h,468.0,,3,1.0,3.0,,930000.0,3072.0,3072.0,94.15602836879432,26.085106382978722,51.39007092198582
4953,Preston,h,467.0,92.0,2,1.0,2.0,1950.0,886000.0,3072.0,3072.0,94.15602836879432,26.085106382978722,51.39007092198582
4954,Preston,h,487.0,189.0,3,1.0,3.0,1925.0,1080000.0,3072.0,3072.0,94.15602836879432,26.085106382978722,51.39007092198582
4955,Preston,h,555.0,,3,1.0,2.0,,1040000.0,3072.0,3072.0,94.15602836879432,26.085106382978722,51.39007092198582
4956,Preston,h,559.0,217.0,4,2.0,4.0,1925.0,1400000.0,3072.0,3072.0,94.15602836879432,26.085106382978722,51.39007092198582
4957,Preston,t,113.0,90.0,2,1.0,2.0,2013.0,660000.0,3072.0,3072.0,94.15602836879432,26.085106382978722,51.39007092198582
4958,Preston,u,0.0,65.0,2,1.0,2.0,1980.0,436000.0,3072.0,3072.0,94.15602836879432,26.085106382978722,51.39007092198582
4959,Preston,h,479.0,85.0,2,1.0,2.0,1950.0,876000.0,3072.0,3072.0,94.15602836879432,26.085106382978722,51.39007092198582
4960,Preston,h,352.0,103.0,2,2.0,2.0,1950.0,910000.0,3072.0,3072.0,94.15602836879432,26.085106382978722,51.39007092198582
4961,Preston,h,227.0,,3,2.0,3.0,,1000000.0,3072.0,3072.0,94.15602836879432,26.085106382978722,51.39007092198582
4962,Preston,h,516.0,,3,1.0,3.0,,800000.0,3072.0,3072.0,94.15602836879432,26.085106382978722,51.39007092198582
4963,Preston,h,0.0,,3,2.0,3.0,,928000.0,3072.0,3072.0,94.15602836879432,26.085106382978722,51.39007092198582
4964,Preston,h,585.0,,3,1.0,3.0,,1070000.0,3072.0,3072.0,94.15602836879432,26.085106382978722,51.39007092198582
4965,Preston,h,349.0,,2,1.0,2.0,1950.0,565000.0,3072.0,3072.0,94.15602836879432,26.085106382978722,51.39007092198582
4966,Preston,t,185.0,115.0,3,2.0,3.0,2005.0,714000.0,3072.0,3072.0,94.15602836879432,26.085106382978722,51.39007092198582
4967,Preston,h,76.0,129.0,2,2.0,2.0,2013.0,770000.0,3072.0,3072.0,94.15602836879432,26.085106382978722,51.39007092198582
4968,Preston,h,707.0,,3,1.0,3.0,,1226000.0,3072.0,3072.0,94.15602836879432,26.085106382978722,51.39007092198582
4969,Preston,h,421.0,97.0,3,1.0,2.0,1930.0,810000.0,3072.0,3072.0,94.15602836879432,26.085106382978722,51.39007092198582
4970,Preston,h,590.0,140.0,3,2.0,3.0,1940.0,1127000.0,3072.0,3072.0,94.15602836879432,26.085106382978722,51.39007092198582
4971,Preston,h,409.0,,3,1.0,3.0,,750000.0,3072.0,3072.0,94.15602836879432,26.085106382978722,51.39007092198582
4972,Preston,h,485.0,,3,1.0,3.0,,980000.0,3072.0,3072.0,94.15602836879432,26.085106382978722,51.39007092198582
4973,Preston,h,271.0,,3,1.0,3.0,,670000.0,3072.0,3072.0,94.15602836879432,26.085106382978722,51.39007092198582
4974,Preston,h,836.0,,4,3.0,4.0,1941.0,1315000.0,3072.0,3072.0,94.15602836879432,26.085106382978722,51.39007092198582
4975,Preston,h,310.0,72.0,2,1.0,2.0,1950.0,780000.0,3072.0,3072.0,94.15602836879432,26.085106382978722,51.39007092198582
4976,Preston,h,472.0,139.0,2,1.0,2.0,1940.0,986000.0,3072.0,3072.0,94.15602836879432,26.085106382978722,51.39007092198582
4977,Preston,h,484.0,,2,1.0,2.0,,771000.0,3072.0,3072.0,94.15602836879432,26.085106382978722,51.39007092198582
4978,Preston,h,0.0,142.0,3,2.0,3.0,,850000.0,3072.0,3072.0,94.15602836879432,26.085106382978722,51.39007092198582
4979,Preston,h,454.0,,3,1.0,3.0,,890000.0,3072.0,3072.0,94.15602836879432,26.085106382978722,51.39007092198582
4980,Preston,h,712.0,,2,1.0,2.0,,1088000.0,3072.0,3072.0,94.15602836879432,26.085106382978722,51.39007092198582
4981,Preston,h,504.0,506.0,3,1.0,3.0,1950.0,1123000.0,3072.0,3072.0,94.15602836879432,26.085106382978722,51.39007092198582
4982,Preston,h,236.0,,4,1.0,4.0,,600000.0,3072.0,3072.0,94.15602836879432,26.085106382978722,51.39007092198582
4983,Preston,u,0.0,67.0,1,1.0,1.0,2005.0,300000.0,3072.0,3072.0,94.15602836879432,26.085106382978722,51.39007092198582
4984,Preston,h,493.0,95.0,2,1.0,2.0,1950.0,890000.0,3072.0,3072.0,94.15602836879432,26.085106382978722,51.39007092198582
4985,Preston,h,313.0,,3,2.0,3.0,,1040000.0,3072.0,3072.0,94.15602836879432,26.085106382978722,51.39007092198582
4986,Preston,h,453.0,,3,2.0,3.0,1948.0,1050000.0,3072.0,3072.0,94.15602836879432,26.085106382978722,51.39007092198582
4987,Preston,h,529.0,528.0,2,1.0,2.0,,900000.0,3072.0,3072.0,94.15602836879432,26.085106382978722,51.39007092198582
4988,Preston,u,1485.0,69.0,2,2.0,2.0,2010.0,425000.0,3072.0,3072.0,94.15602836879432,26.085106382978722,51.39007092198582
4989,Preston,u,187.0,60.0,2,1.0,2.0,2005.0,515000.0,3072.0,3072.0,94.15602836879432,26.085106382978722,51.39007092198582
4990,Preston,h,399.0,121.0,3,1.0,3.0,1940.0,1040000.0,3072.0,3072.0,94.15602836879432,26.085106382978722,51.39007092198582
4991,Preston,h,178.0,,2,1.0,2.0,2012.0,520000.0,3072.0,3072.0,94.15602836879432,26.085106382978722,51.39007092198582
4992,Preston,u,192.0,,3,1.0,3.0,,605000.0,3072.0,3072.0,94.15602836879432,26.085106382978722,51.39007092198582
4993,Preston,h,495.0,100.0,3,1.0,3.0,1950.0,890000.0,3072.0,3072.0,94.15602836879432,26.085106382978722,51.39007092198582
4994,Preston,h,266.0,100.0,2,1.0,2.0,1925.0,790000.0,3072.0,3072.0,94.15602836879432,26.085106382978722,51.39007092198582
4995,Preston,h,621.0,,3,1.0,4.0,,1000000.0,3072.0,3072.0,94.15602836879432,26.085106382978722,51.39007092198582
4996,Preston,h,415.0,138.0,2,2.0,2.0,1925.0,860000.0,3072.0,3072.0,94.15602836879432,26.085106382978722,51.39007092198582
4997,Preston,h,372.0,82.0,2,1.0,2.0,1940.0,630000.0,3072.0,3072.0,94.15602836879432,26.085106382978722,51.39007092198582
4998,Preston,h,0.0,,4,2.0,4.0,,660000.0,3072.0,3072.0,94.15602836879432,26.085106382978722,51.39007092198582
4999,Preston,h,520.0,,3,1.0,3.0,,810000.0,3072.0,3072.0,94.15602836879432,26.085106382978722,51.39007092198582
5000,Preston,h,400.0,147.0,4,1.0,4.0,1940.0,875000.0,3072.0,3072.0,94.15602836879432,26.085106382978722,51.39007092198582
5001,Preston,h,333.0,118.0,3,1.0,3.0,1920.0,923000.0,3072.0,3072.0,94.15602836879432,26.085106382978722,51.39007092198582
5002,Preston,h,396.0,184.0,4,1.0,3.0,1920.0,920000.0,3072.0,3072.0,94.15602836879432,26.085106382978722,51.39007092198582
5003,Preston,h,728.0,,3,1.0,3.0,,1150000.0,3072.0,3072.0,94.15602836879432,26.085106382978722,51.39007092198582
5004,Preston,h,561.0,150.0,4,2.0,4.0,1950.0,871000.0,3072.0,3072.0,94.15602836879432,26.085106382978722,51.39007092198582
5005,Preston,h,577.0,,4,1.0,4.0,,910000.0,3072.0,3072.0,94.15602836879432,26.085106382978722,51.39007092198582
5006,Preston,h,502.0,,3,2.0,3.0,,1330000.0,3072.0,3072.0,94.15602836879432,26.085106382978722,51.39007092198582
5007,Preston,h,243.0,140.0,4,2.0,4.0,2005.0,950000.0,3072.0,3072.0,94.15602836879432,26.085106382978722,51.39007092198582
5008,Preston,h,396.0,,3,1.0,3.0,,821000.0,3072.0,3072.0,94.15602836879432,26.085106382978722,51.39007092198582
5009,Preston,h,497.0,,3,1.0,3.0,,888500.0,3072.0,3072.0,94.15602836879432,26.085106382978722,51.39007092198582
5010,Preston,h,400.0,117.0,4,1.0,4.0,1890.0,870000.0,3072.0,3072.0,94.15602836879432,26.085106382978722,51.39007092198582
5011,Preston,h,713.0,83.0,3,1.0,2.0,1960.0,1186000.0,3072.0,3072.0,94.15602836879432,26.085106382978722,51.39007092198582
5012,Preston,h,560.0,,3,1.0,3.0,1950.0,900000.0,3072.0,3072.0,94.15602836879432,26.085106382978722,51.39007092198582
5013,Preston,h,207.0,,3,1.0,3.0,1910.0,800000.0,3072.0,3072.0,94.15602836879432,26.085106382978722,51.39007092198582
5014,Preston,h,427.0,,3,2.0,3.0,,1030000.0,3072.0,3072.0,94.15602836879432,26.085106382978722,51.39007092198582
5015,Preston,h,890.0,,4,2.0,3.0,,1615000.0,3072.0,3072.0,94.15602836879432,26.085106382978722,51.39007092198582
5016,Preston,h,467.0,,3,1.0,2.0,,715000.0,3072.0,3072.0,94.15602836879432,26.085106382978722,51.39007092198582
5017,Preston,u,126.0,79.0,2,1.0,2.0,1970.0,610000.0,3072.0,3072.0,94.15602836879432,26.085106382978722,51.39007092198582
5018,Preston,h,463.0,123.0,3,2.0,3.0,1920.0,1162500.0,3072.0,3072.0,94.15602836879432,26.085106382978722,51.39007092198582
5019,Preston,h,560.0,160.0,4,1.0,3.0,1970.0,1142500.0,3072.0,3072.0,94.15602836879432,26.085106382978722,51.39007092198582
5020,Preston,h,679.0,143.0,3,1.0,3.0,1950.0,930000.0,3072.0,3072.0,94.15602836879432,26.085106382978722,51.39007092198582
5021,Preston,h,650.0,119.0,3,2.0,3.0,1950.0,875000.0,3072.0,3072.0,94.15602836879432,26.085106382978722,51.39007092198582
5022,Preston,h,390.0,120.0,4,1.0,4.0,1950.0,840000.0,3072.0,3072.0,94.15602836879432,26.085106382978722,51.39007092198582
5023,Preston,h,468.0,,3,1.0,2.0,,805000.0,3072.0,3072.0,94.15602836879432,26.085106382978722,51.39007092198582
5024,Preston,h,0.0,127.0,3,3.0,3.0,2005.0,750000.0,3072.0,3072.0,94.15602836879432,26.085106382978722,51.39007092198582
5025,Preston,h,500.0,150.0,4,2.0,3.0,1950.0,750000.0,3072.0,3072.0,94.15602836879432,26.085106382978722,51.39007092198582
5026,Reservoir,u,191.0,107.0,3,1.0,3.0,1990.0,475000.0,3073.0,,,,
5027,Reservoir,u,189.0,84.0,2,1.0,2.0,2012.0,415000.0,3073.0,,,,
5028,Reservoir,h,779.0,138.0,3,1.0,3.0,1950.0,731000.0,3073.0,,,,
5029,Reservoir,u,117.0,62.0,2,1.0,2.0,2012.0,352000.0,3073.0,,,,
5030,Reservoir,h,535.0,86.0,3,1.0,3.0,1950.0,723000.0,3073.0,,,,
5031,Reservoir,u,99.0,67.0,2,1.0,2.0,1970.0,336000.0,3073.0,,,,
5032,Reservoir,h,1262.0,85.0,3,1.0,3.0,1955.0,685000.0,3073.0,,,,
5033,Reservoir,t,207.0,,3,2.0,3.0,2006.0,620000.0,3073.0,,,,
5034,Reservoir,h,762.0,,3,1.0,3.0,,620000.0,3073.0,,,,
5035,Reservoir,h,676.0,272.0,3,2.0,3.0,1950.0,1025000.0,3073.0,,,,
5036,Reservoir,t,91.0,84.0,2,1.0,2.0,2014.0,490000.0,3073.0,,,,
5037,Reservoir,h,227.0,118.0,3,1.0,3.0,1930.0,805000.0,3073.0,,,,
5038,Reservoir,h,855.0,,4,1.0,4.0,,770000.0,3073.0,,,,
5039,Reservoir,u,280.0,,3,1.0,3.0,2002.0,645000.0,3073.0,,,,
5040,Reservoir,h,466.0,467.0,3,2.0,3.0,1930.0,1005000.0,3073.0,,,,
5041,Reservoir,h,487.0,,2,1.0,2.0,,931000.0,3073.0,,,,
5042,Reservoir,h,950.0,,2,1.0,2.0,,810000.0,3073.0,,,,
5043,Reservoir,h,234.0,92.0,2,1.0,2.0,2014.0,535000.0,3073.0,,,,
5044,Reservoir,h,623.0,,3,2.0,3.0,,920000.0,3073.0,,,,
5045,Reservoir,h,4679.0,170.0,3,1.0,3.0,1975.0,800000.0,3073.0,,,,
5046,Reservoir,h,543.0,135.0,3,1.0,3.0,1965.0,510000.0,3073.0,,,,
5047,Reservoir,h,649.0,114.0,3,2.0,3.0,1950.0,651000.0,3073.0,,,,
5048,Reservoir,h,491.0,,3,1.0,2.0,,502500.0,3073.0,,,,
5049,Reservoir,h,360.0,83.0,2,1.0,2.0,1960.0,365000.0,3073.0,,,,
5050,Reservoir,u,171.0,94.0,2,1.0,2.0,2009.0,405000.0,3073.0,,,,
5051,Reservoir,t,158.0,117.0,3,2.0,3.0,2011.0,620500.0,3073.0,,,,
5052,Reservoir,h,546.0,,3,1.0,2.0,,730000.0,3073.0,,,,
5053,Reservoir,h,141.0,80.0,1,1.0,1.0,2000.0,260000.0,3073.0,,,,
5054,Reservoir,h,503.0,,3,1.0,3.0,,665000.0,3073.0,,,,
5055,Reservoir,h,267.0,186.0,3,2.0,3.0,2003.0,625000.0,3073.0,,,,
5056,Reservoir,u,129.0,,2,1.0,2.0,,357500.0,3073.0,,,,
5057,Reservoir,u,146.0,84.0,2,1.0,2.0,1980.0,427500.0,3073.0,,,,
5058,Reservoir,h,581.0,244.0,4,2.0,4.0,2006.0,851000.0,3073.0,,,,
5059,Reservoir,h,479.0,153.0,3,2.0,3.0,1950.0,998000.0,3073.0,,,,
5060,Reservoir,h,630.0,190.0,4,2.0,4.0,1935.0,1030000.0,3073.0,,,,
5061,Reservoir,h,310.0,,2,1.0,2.0,,498000.0,3073.0,,,,
5062,Reservoir,u,180.0,61.0,2,1.0,2.0,2004.0,410000.0,3073.0,,,,
5063,Reservoir,u,95.0,,2,1.0,2.0,,450000.0,3073.0,,,,
5064,Reservoir,u,125.0,,1,1.0,1.0,,341000.0,3073.0,,,,
5065,Reservoir,u,0.0,,2,1.0,2.0,,270000.0,3073.0,,,,
5066,Reservoir,h,634.0,,3,2.0,3.0,,900000.0,3073.0,,,,
5067,Reservoir,h,320.0,,3,1.0,3.0,,500000.0,3073.0,,,,
5068,Reservoir,h,518.0,135.0,4,1.0,4.0,1920.0,1015000.0,3073.0,,,,
5069,Reservoir,h,618.0,153.0,3,3.0,3.0,1960.0,915000.0,3073.0,,,,
5070,Reservoir,h,159.0,,2,1.0,2.0,1990.0,380000.0,3073.0,,,,
5071,Reservoir,u,234.0,,2,2.0,3.0,,468000.0,3073.0,,,,
5072,Reservoir,h,570.0,,3,1.0,3.0,1950.0,800000.0,3073.0,,,,
5073,Reservoir,u,149.0,70.0,2,1.0,2.0,1980.0,380000.0,3073.0,,,,
5074,Reservoir,h,370.0,,3,1.0,3.0,,600000.0,3073.0,,,,
5075,Reservoir,t,229.0,130.0,3,2.0,3.0,2008.0,530000.0,3073.0,,,,
5076,Reservoir,t,270.0,160.0,3,1.0,3.0,2016.0,592000.0,3073.0,,,,
5077,Reservoir,h,379.0,,2,1.0,2.0,,611000.0,3073.0,,,,
5078,Reservoir,u,132.0,83.0,2,1.0,2.0,1980.0,440000.0,3073.0,,,,
5079,Reservoir,h,620.0,114.0,3,1.0,3.0,1960.0,650000.0,3073.0,,,,
5080,Reservoir,t,159.0,70.0,2,1.0,2.0,2000.0,416000.0,3073.0,,,,
5081,Reservoir,h,492.0,,3,1.0,3.0,,610000.0,3073.0,,,,
5082,Reservoir,h,634.0,,3,2.0,3.0,,890000.0,3073.0,,,,
5083,Reservoir,u,0.0,63.0,3,1.0,3.0,1970.0,301000.0,3073.0,,,,
5084,Reservoir,h,560.0,110.0,3,1.0,2.0,1950.0,865000.0,3073.0,,,,
5085,Reservoir,u,140.0,,2,1.0,2.0,2011.0,436000.0,3073.0,,,,
5086,Reservoir,h,650.0,,4,1.0,4.0,1965.0,650000.0,3073.0,,,,
5087,Reservoir,u,137.0,,2,1.0,2.0,,432000.0,3073.0,,,,
5088,Reservoir,h,700.0,98.0,3,1.0,3.0,1950.0,650000.0,3073.0,,,,
5089,Reservoir,h,821.0,,2,1.0,2.0,,836000.0,3073.0,,,,
5090,Reservoir,u,184.0,77.0,2,1.0,2.0,1965.0,401000.0,3073.0,,,,
5091,Reservoir,h,608.0,,2,1.0,2.0,,635000.0,3073.0,,,,
5092,Reservoir,u,168.0,93.0,2,1.0,2.0,1970.0,491000.0,3073.0,,,,
5093,Reservoir,u,207.0,,2,1.0,2.0,,420000.0,3073.0,,,,
5094,Reservoir,h,564.0,558.0,3,1.0,3.0,1960.0,810000.0,3073.0,,,,
5095,Reservoir,h,457.0,,3,1.0,3.0,,780000.0,3073.0,,,,
5096,Reservoir,u,135.0,,2,1.0,2.0,1980.0,520000.0,3073.0,,,,
5097,Reservoir,h,754.0,,3,1.0,3.0,,660000.0,3073.0,,,,
5098,Reservoir,h,229.0,92.0,2,1.0,2.0,1970.0,555000.0,3073.0,,,,
5099,Reservoir,t,0.0,72.0,2,1.0,2.0,2016.0,350000.0,3073.0,,,,
5100,Reservoir,h,215.0,146.0,3,2.0,3.0,2003.0,540000.0,3073.0,,,,
5101,Reservoir,t,230.0,,3,2.0,3.0,2009.0,678000.0,3073.0,,,,
5102,Reservoir,h,696.0,,3,1.0,3.0,1950.0,812000.0,3073.0,,,,
5103,Reservoir,h,750.0,103.0,3,1.0,3.0,1970.0,682000.0,3073.0,,,,
5104,Reservoir,t,83.0,85.0,2,1.0,2.0,2010.0,380000.0,3073.0,,,,
5105,Reservoir,u,96.0,45.0,1,1.0,1.0,2009.0,350000.0,3073.0,,,,
5106,Reservoir,h,820.0,197.0,4,2.0,4.0,1965.0,750000.0,3073.0,,,,
5107,Reservoir,t,96.0,73.0,2,1.0,2.0,2013.0,495000.0,3073.0,,,,
5108,Reservoir,h,455.0,,2,1.0,2.0,1940.0,644000.0,3073.0,,,,
5109,Reservoir,h,864.0,,4,2.0,4.0,,895500.0,3073.0,,,,
5110,Reservoir,u,359.0,109.0,3,1.0,3.0,1960.0,500000.0,3073.0,,,,
5111,Reservoir,h,756.0,,3,1.0,3.0,,940000.0,3073.0,,,,
5112,Reservoir,h,0.0,,2,1.0,2.0,,755000.0,3073.0,,,,
5113,Reservoir,t,120.0,,2,1.0,2.0,,568000.0,3073.0,,,,
5114,Reservoir,u,102.0,67.0,2,1.0,2.0,1970.0,350000.0,3073.0,,,,
5115,Reservoir,u,0.0,,2,1.0,2.0,,452000.0,3073.0,,,,
5116,Reservoir,u,0.0,54.0,2,1.0,2.0,2012.0,335000.0,3073.0,,,,
5117,Reservoir,h,620.0,,3,1.0,3.0,,585000.0,3073.0,,,,
5118,Reservoir,u,139.0,,2,1.0,2.0,,360000.0,3073.0,,,,
5119,Reservoir,u,220.0,,2,1.0,2.0,2011.0,380000.0,3073.0,,,,
5120,Reservoir,h,592.0,84.0,3,1.0,3.0,1960.0,546000.0,3073.0,,,,
5121,Reservoir,u,172.0,97.0,3,1.0,3.0,1970.0,400000.0,3073.0,,,,
5122,Reservoir,h,601.0,,4,2.0,4.0,,1700000.0,3073.0,,,,
5123,Reservoir,h,215.0,,3,2.0,3.0,,592500.0,3073.0,,,,
5124,Reservoir,h,509.0,,3,1.0,1.0,1928.0,830000.0,3073.0,,,,
5125,Reservoir,u,132.0,65.0,2,1.0,2.0,2010.0,360000.0,3073.0,,,,
5126,Reservoir,h,644.0,,3,1.0,2.0,,655000.0,3073.0,,,,
5127,Reservoir,h,250.0,105.0,3,1.0,3.0,1960.0,410000.0,3073.0,,,,
5128,Reservoir,h,931.0,121.0,2,1.0,2.0,1970.0,836000.0,3073.0,,,,
5129,Reservoir,h,654.0,,2,2.0,2.0,,635000.0,3073.0,,,,
5130,Reservoir,h,525.0,525.0,4,2.0,4.0,,811000.0,3073.0,,,,
5131,Reservoir,h,750.0,,2,1.0,2.0,,650000.0,3073.0,,,,
5132,Reservoir,h,551.0,,3,1.0,3.0,,765000.0,3073.0,,,,
5133,Reservoir,u,132.0,83.0,2,1.0,2.0,1980.0,440000.0,3073.0,,,,
5134,Reservoir,h,251.0,,3,2.0,3.0,,715000.0,3073.0,,,,
5135,Reservoir,h,578.0,,4,2.0,4.0,,670000.0,3073.0,,,,
5136,Reservoir,u,104.0,77.0,2,1.0,2.0,1970.0,376000.0,3073.0,,,,
5137,Reservoir,u,0.0,65.0,2,1.0,2.0,1960.0,323000.0,3073.0,,,,
5138,Reservoir,h,527.0,146.0,3,1.0,3.0,1965.0,680000.0,3073.0,,,,
5139,Reservoir,t,0.0,106.0,2,1.0,2.0,2007.0,530000.0,3073.0,,,,
5140,Reservoir,h,595.0,174.0,4,3.0,4.0,2013.0,786000.0,3073.0,,,,
5141,Reservoir,u,122.0,74.0,2,1.0,2.0,1980.0,390000.0,3073.0,,,,
5142,Reservoir,h,468.0,92.0,3,1.0,3.0,1960.0,650000.0,3073.0,,,,
5143,Reservoir,h,496.0,,3,1.0,3.0,,540000.0,3073.0,,,,
5144,Reservoir,h,497.0,,3,1.0,3.0,,685000.0,3073.0,,,,
5145,Reservoir,h,574.0,159.0,3,2.0,3.0,1955.0,800000.0,3073.0,,,,
5146,Reservoir,h,671.0,,3,1.0,3.0,,830000.0,3073.0,,,,
5147,Reservoir,u,90.0,64.0,2,1.0,2.0,1970.0,330000.0,3073.0,,,,
5148,Reservoir,h,474.0,114.0,3,1.0,3.0,1960.0,539000.0,3073.0,,,,
5149,Reservoir,h,456.0,94.0,3,1.0,3.0,1960.0,622500.0,3073.0,,,,
5150,Reservoir,h,834.0,129.0,4,2.0,3.0,2017.0,767500.0,3073.0,,,,
5151,Reservoir,h,464.0,125.0,3,1.0,3.0,1920.0,780000.0,3073.0,,,,
5152,Reservoir,h,618.0,149.0,3,2.0,3.0,1965.0,668000.0,3073.0,,,,
5153,Reservoir,h,748.0,,4,2.0,4.0,,1215000.0,3073.0,,,,
5154,Reservoir,h,744.0,,3,1.0,3.0,,1120000.0,3073.0,,,,
5155,Reservoir,u,159.0,97.0,3,1.0,3.0,1970.0,470000.0,3073.0,,,,
5156,Reservoir,h,858.0,,3,1.0,3.0,,800000.0,3073.0,,,,
5157,Reservoir,h,1041.0,,2,1.0,2.0,,1700000.0,3073.0,,,,
5158,Reservoir,h,456.0,137.0,3,2.0,3.0,1970.0,655000.0,3073.0,,,,
5159,Reservoir,h,518.0,,3,1.0,3.0,,885000.0,3073.0,,,,
5160,Reservoir,h,268.0,,2,1.0,2.0,,510000.0,3073.0,,,,
5161,Reservoir,u,183.0,93.0,2,1.0,2.0,1980.0,440000.0,3073.0,,,,
5162,Reservoir,h,597.0,120.0,3,2.0,3.0,1960.0,703000.0,3073.0,,,,
5163,Reservoir,u,141.0,81.0,2,1.0,2.0,1980.0,424000.0,3073.0,,,,
5164,Reservoir,h,747.0,,4,1.0,4.0,,750000.0,3073.0,,,,
5165,Reservoir,h,745.0,149.0,3,1.0,3.0,1985.0,613000.0,3073.0,,,,
5166,Reservoir,h,945.0,,3,1.0,3.0,,779000.0,3073.0,,,,
5167,Reservoir,t,145.0,100.0,2,1.0,2.0,,425000.0,3073.0,,,,
5168,Reservoir,h,961.0,,5,3.0,4.0,,791000.0,3073.0,,,,
5169,Reservoir,h,535.0,133.0,3,1.0,3.0,1970.0,475000.0,3073.0,,,,
5170,Reservoir,h,565.0,120.0,3,2.0,3.0,1920.0,950000.0,3073.0,,,,
5171,Reservoir,u,0.0,,2,1.0,2.0,1970.0,352000.0,3073.0,,,,
5172,Reservoir,h,770.0,152.0,4,1.0,4.0,1970.0,730000.0,3073.0,,,,
5173,Reservoir,h,720.0,,2,1.0,2.0,,791000.0,3073.0,,,,
5174,Reservoir,h,950.0,121.0,3,1.0,3.0,1960.0,905000.0,3073.0,,,,
5175,Reservoir,u,145.0,145.0,2,2.0,2.0,2010.0,480000.0,3073.0,,,,
5176,Reservoir,h,561.0,96.0,3,1.0,3.0,1950.0,767000.0,3073.0,,,,
5177,Reservoir,h,614.0,,3,1.0,3.0,,871000.0,3073.0,,,,
5178,Reservoir,u,179.0,108.0,3,1.0,3.0,2002.0,450000.0,3073.0,,,,
5179,Reservoir,h,527.0,177.0,3,2.0,3.0,1950.0,921500.0,3073.0,,,,
5180,Reservoir,t,126.0,91.0,2,1.0,3.0,2013.0,490000.0,3073.0,,,,
5181,Reservoir,h,563.0,118.0,3,1.0,3.0,1940.0,787000.0,3073.0,,,,
5182,Reservoir,u,0.0,55.0,2,1.0,2.0,2014.0,300000.0,3073.0,,,,
5183,Reservoir,u,0.0,54.0,2,1.0,2.0,2012.0,335000.0,3073.0,,,,
5184,Reservoir,h,654.0,,3,1.0,3.0,,670500.0,3073.0,,,,
5185,Reservoir,h,578.0,,5,2.0,5.0,,1050000.0,3073.0,,,,
5186,Reservoir,u,521.0,100.0,3,1.0,3.0,2010.0,475000.0,3073.0,,,,
5187,Reservoir,u,153.0,87.0,2,1.0,2.0,2007.0,440000.0,3073.0,,,,
5188,Reservoir,h,0.0,,3,1.0,3.0,1930.0,851500.0,3073.0,,,,
5189,Reservoir,h,452.0,,2,1.0,2.0,,623500.0,3073.0,,,,
5190,Reservoir,h,791.0,,4,1.0,4.0,,830000.0,3073.0,,,,
5191,Reservoir,h,41400.0,,3,1.0,3.0,,572000.0,3073.0,,,,
5192,Reservoir,h,0.0,,3,2.0,3.0,,600000.0,3073.0,,,,
5193,Reservoir,h,185.0,,3,2.0,2.0,,450000.0,3073.0,,,,
5194,Reservoir,u,284.0,,2,1.0,3.0,2014.0,525000.0,3073.0,,,,
5195,Reservoir,h,803.0,,3,2.0,3.0,,692500.0,3073.0,,,,
5196,Reservoir,h,1090.0,,4,2.0,4.0,,790000.0,3073.0,,,,
5197,Reservoir,h,719.0,,3,1.0,3.0,,785000.0,3073.0,,,,
5198,Reservoir,h,714.0,,2,1.0,2.0,,840000.0,3073.0,,,,
5199,Reservoir,h,922.0,,5,3.0,5.0,,925000.0,3073.0,,,,
5200,Reservoir,h,621.0,,3,1.0,3.0,1950.0,700000.0,3073.0,,,,
5201,Reservoir,h,771.0,,4,1.0,3.0,1965.0,801000.0,3073.0,,,,
5202,Reservoir,u,0.0,45.0,1,1.0,2.0,1970.0,216000.0,3073.0,,,,
5203,Reservoir,u,0.0,45.0,1,1.0,1.0,1970.0,220000.0,3073.0,,,,
5204,Reservoir,h,569.0,,3,1.0,3.0,,866000.0,3073.0,,,,
5205,Reservoir,u,151.0,80.0,2,1.0,2.0,1975.0,340000.0,3073.0,,,,
5206,Reservoir,h,425.0,,2,1.0,2.0,1960.0,500250.0,3073.0,,,,
5207,Reservoir,h,94.0,50.0,1,1.0,1.0,2014.0,395000.0,3073.0,,,,
5208,Reservoir,h,486.0,,3,2.0,3.0,,810000.0,3073.0,,,,
5209,Reservoir,h,585.0,97.0,2,1.0,2.0,1950.0,790000.0,3073.0,,,,
5210,Reservoir,u,111.0,,2,1.0,2.0,,465000.0,3073.0,,,,
5211,Reservoir,h,460.0,102.0,3,1.0,3.0,1965.0,601000.0,3073.0,,,,
5212,Reservoir,h,0.0,,2,1.0,2.0,,772000.0,3073.0,,,,
5213,Reservoir,h,631.0,,2,1.0,2.0,,968000.0,3073.0,,,,
5214,Reservoir,h,696.0,,3,1.0,3.0,,928000.0,3073.0,,,,
5215,Reservoir,u,87.0,62.0,2,1.0,2.0,1970.0,300000.0,3073.0,,,,
5216,Reservoir,t,153.0,107.0,2,1.0,2.0,2003.0,420000.0,3073.0,,,,
5217,Reservoir,h,936.0,262.0,4,2.0,4.0,1985.0,885000.0,3073.0,,,,
5218,Reservoir,u,82.0,,2,1.0,2.0,1970.0,240000.0,3073.0,,,,
5219,Reservoir,h,550.0,557.0,3,1.0,3.0,1965.0,815000.0,3073.0,,,,
5220,Reservoir,h,681.0,135.0,3,2.0,3.0,1940.0,882500.0,3073.0,,,,
